_id,count,school,pincode,city
p.m.g thakar aadarsh high school(384440),1,p.m.g thakar aadarsh high school,384440,Mahesana
p.m.g. thakar adarsh high shcool(384440),1,p.m.g. thakar adarsh high shcool,384440,Mahesana
p.m.g. thakar adarsh high shool(384440),1,p.m.g. thakar adarsh high shool,384440,Mahesana
p.m.g. thakar adarsh higschooi(384440),1,p.m.g. thakar adarsh higschooi,384440,Mahesana
pag thakar adarsh(384440),1,pag thakar adarsh,384440,Mahesana
pmg(384440),4,pmg,384440,Mahesana
pmg  thakar  adarsh high school(384440),1,pmg  thakar  adarsh high school,384440,Mahesana
pmg  thakar adarsh high school(384440),2,pmg  thakar adarsh high school,384440,Mahesana
pmg adars high school(384440),1,pmg ADARS HIGH SCHOOL,384440,Mahesana
pmg aadarsh high school(384440),1,pmg aadarsh high school,384440,Mahesana
pmg thakar(384440),9,pmg thakar,384440,Mahesana
pmg thakar  adarsh highschool(384440),1,pmg thakar  adarsh highschool,384440,Mahesana
pmg thakar aadarsh hig school(384440),1,pmg thakar aadarsh hig school,384440,Mahesana
pmg thakar aadarsh high school(384440),1,pmg thakar aadarsh high school,384440,Mahesana
pmg thakar adarsh(384440),8,pmg thakar adarsh,384440,Mahesana
pmg thakar adarsh  high school(384440),2,pmg thakar adarsh  high school,384440,Mahesana
pmg thakar adarsh highschool(384440),45,pmg thakar adarsh highschool,384440,Mahesana
pmg thakar adarsh highsschool(384440),1,pmg thakar adarsh highsschool,384440,Mahesana
pmg thakar adarsh hight school(384440),5,pmg thakar adarsh hight school,384440,Mahesana
pmg thakar adarsh school(384440),2,pmg thakar adarsh school,384440,Mahesana
pmg thakar adarsh shool(384440),1,pmg thakar adarsh shool,384440,Mahesana
pmg thakar adrsh high school(384440),1,pmg thakar adrsh high school,384440,Mahesana
pmg thakar ardarsh high school(384440),2,pmg thakar ardarsh high school,384440,Mahesana
pmg thakar high school(384440),14,pmg thakar high school,384440,Mahesana
pmg thakar high shcool(384440),1,pmg thakar high shcool,384440,Mahesana
pmg thakar highschool(384440),4,pmg thakar highschool,384440,Mahesana
pmg thakaradarsh(384440),1,pmg thakaradarsh,384440,Mahesana
pmg thakor ardarsh high school(384440),1,pmg thakor ardarsh high school,384440,Mahesana
pmg thakr high school(384440),3,pmg thakr high school,384440,Mahesana
pmgadarshhighshool(384440),1,pmgadarshhighshool,384440,Mahesana
pmgthakar(384440),23,pmgthakar,384440,Mahesana
pmgthakr(384440),2,pmgthakr,384440,Mahesana
pmgthkar(384440),1,pmgthkar,384440,Mahesana
government polytechnic vadnagar(384530),1,Government polytechnic vadnagar,384530,Mahesana
shah s d high school(384530),1,SHAH S D HIGH SCHOOL,384530,Mahesana
shah s d high school kukarwada(384530),1,SHAH S D HIGH SCHOOL KUKARWADA,384530,Mahesana
sankalchandpateluniversity(384550),1,Sankalchandpateluniversity,384550,Mahesana
sakalchand patel collage(384570),1,Sakalchand Patel collage,384570,Mahesana
sankalchand patel collage of engineering(384570),2,Sankalchand patel collage of engineering,384570,Mahesana
shree sisu mandir(384740),1,Shree sisu mandir,384740,
anandniketan school(384882),1,Anandniketan School,384882,
a. b english medium school(385001),1,A. B English Medium School,385001,Banas Kantha
abc(385001),2,Abc,385001,Banas Kantha
ascent school of science(385001),1,Ascent school of science,385001,Banas Kantha
b k  bhansali vinay mandir(385001),1,B k  bhansali Vinay Mandir,385001,Banas Kantha
g.d modi college of palanpur(385001),1,G.d Modi college of palanpur,385001,Banas Kantha
"gec, palanpur(385001)",1,"Gec, Palanpur",385001,Banas Kantha
gokul global university(385001),1,Gokul global University,385001,Banas Kantha
"government engineering college, palanpur(385001)",2,"Government Engineering College, Palanpur",385001,Banas Kantha
government engineering college palanpur(385001),4,Government engineering college palanpur,385001,Banas Kantha
hngu(385001),1,Hngu,385001,Banas Kantha
"i.j. mehta vinaymandir, palanpur(385001)",1,"I.j. Mehta vinaymandir, Palanpur",385001,Banas Kantha
j g collage of commerce(385001),1,J g collage of commerce,385001,Banas Kantha
jignesh chaudhary(385001),1,Jignesh chaudhary,385001,Banas Kantha
m.m mehta english medium school(385001),1,M.M Mehta English Medium School,385001,Banas Kantha
shri i j maheta vinay mandir(385001),1,SHRI I J MAHETA VINAY MANDIR,385001,Banas Kantha
"smt. m. m. mehta ems school, palanpur(385001)",2,"SMT. M. M. MEHTA EMS SCHOOL, PALANPUR",385001,Banas Kantha
spu(385001),1,SPU,385001,Banas Kantha
sankalchand patel university(385001),1,Sankalchand Patel University,385001,Banas Kantha
sankalchand patel university visnagar(385001),1,Sankalchand patel University visnagar,385001,Banas Kantha
shardashish highschool(385001),1,Shardashish highschool,385001,Banas Kantha
smt. m m mehta eng med school(385001),1,Smt. M M Mehta Eng Med School,385001,Banas Kantha
smt. m m mehta english med school(385001),1,Smt. M M Mehta English Med School,385001,Banas Kantha
smt. m.m mehta english medium school(385001),2,Smt. M.M MEHTA ENGLISH MEDIUM SCHOOL,385001,Banas Kantha
adarsh clg palanpur(385010),1,Adarsh clg palanpur,385010,Banas Kantha
"arrdekta institute, navi metral(385110)",1,"Arrdekta institute, navi Metral",385110,Banas Kantha
st john's school(385110),1,St John's School,385110,Banas Kantha
kle english medium school haveri(385124),1,KLE ENGLISH MEDIUM SCHOOL HAVERI,385124,
kle society's english medium school(385124),1,KLE SOCIETY'S ENGLISH MEDIUM SCHOOL,385124,
government arts college amirgadh(385130),1,Government Arts College AMIRGADH,385130,Banas Kantha
a.j.svala(385310),1,A.J.SVALA,385310,Banas Kantha
law collage kant(385310),1,Law Collage kant,385310,Banas Kantha
model day school lunichana(385340),1,Model day school lunichana,385340,Patan
vallabhnagar primery school(385340),1,Vallabhnagar primery school,385340,Patan
"model day school, lunichana(385360)",1,"Model Day school, LUNICHANA",385360,Patan
sakalchand patel university(385421),1,Sakalchand Patel University,385421,Banas Kantha
sankalchand patel university(385520),2,Sankalchand Patel University,385520,Banas Kantha
dnp arts and commerce college deesa(385535),1,DNP arts and commerce college deesa,385535,Banas Kantha
law college kant(385535),1,LAW COLLEGE KANT,385535,Banas Kantha
maharana pratap🙏(385535),1,Maharana pratap🙏,385535,Banas Kantha
"આદર્શ વિદ્યા સંકુલ, ડીસા(385535)",1,"આદર્શ વિદ્યા સંકુલ, ડીસા",385535,Banas Kantha
ડી એન પી આર્ટ્સ એન્ડ કૉમેર્સે કૉલેજ ડીસા(385535),1,ડી એન પી આર્ટ્સ એન્ડ કૉમેર્સે કૉલેજ ડીસા,385535,Banas Kantha
arts and commerce college thara(385555),1,Arts and commerce College Thara,385555,Banas Kantha
school of ayurveda and siddha studies(385566),1,School of Ayurveda and siddha studies,385566,Banas Kantha
aadarsh school visnagar(385570),1,Aadarsh school visnagar,385570,Banas Kantha
istar(387001),1,ISTAR,387001,Kheda
"college of agriculture, vaso(387002)",1,"College of agriculture, vaso",387002,Kheda
parul university(387002),1,Parul university,387002,Kheda
college of agriculture vaso(aau)(387230),1,College of agriculture vaso(AAU),387230,Kheda
polytechnic in agriculture vaso(387330),1,Polytechnic in agriculture vaso,387330,Kheda
agriculture collage vaso(387350),1,Agriculture collage Vaso,387350,Kheda
college of agriculture(387350),1,College of agriculture,387350,Kheda
college of agriculture vaso(387350),2,College of agriculture vaso,387350,Kheda
agriculture college vaso(387380),1,Agriculture college vaso,387380,Kheda
anand agriculture university(387380),4,Anand Agriculture University,387380,Kheda
anand agriculture university vaso(387380),2,Anand agriculture University vaso,387380,Kheda
"college of agriculture ,vaso(387380)",1,"COLLEGE OF AGRICULTURE ,VASO",387380,Kheda
collage of agriculture vaso(387380),1,Collage of agriculture vaso,387380,Kheda
college of agriculture aau vaso(387380),2,College of agriculture AAU vaso,387380,Kheda
college of agriculture vaso(387380),4,College of agriculture vaso,387380,Kheda
polytechnic in agriculture aau vaso(387380),3,Polytechnic in Agriculture AAU Vaso,387380,Kheda
polytechnic in agriculture  vaso(387380),1,Polytechnic in agriculture  vaso,387380,Kheda
polytechnic in agriculture vaso(387380),1,Polytechnic in agriculture vaso,387380,Kheda
"college of agriculture vaso,aau(387620)",1,"College of Agriculture vaso,AAU",387620,Kheda
scholl aravinda vidya mandiram(387685),1,Scholl aravinda vidya mandiram,387685,
anand agriculture university(388001),1,Anand Agriculture University,388001,Anand
college of agriculture vaso(388001),1,College of agriculture vaso,388001,Anand
indrashil university(388001),1,Indrashil University,388001,Anand
khodiyar  u b highschool mobha(388001),1,Khodiyar  U B Highschool Mobha,388001,Anand
sj patel english medium school(388001),1,Sj Patel English medium school,388001,Anand
istar(388121),1,ISTAR,388121,Valsad
shree vasandas primari school(388140),1,SHREE VASANDAS PRIMARI SCHOOL,388140,Anand
sankal chand patel(388210),1,Sankal Chand patel,388210,Anand
sankal chand patel college(388210),1,Sankal Chand patel college,388210,Anand
"college of agriculture,vaso(388220)",1,"College of Agriculture,vaso",388220,Kheda
"college of agriculture aau, vaso(388260)",1,"College of agriculture AAU, vaso",388260,Mahisagar
gec rajkot(388260),1,Gec rajkot,388260,Mahisagar
government engineering college godhra(388265),1,Government engineering college Godhra,388265,Mahisagar
shri i.k.chavda gram vidhyapith(388307),1,Shri I.K.Chavda Gram Vidhyapith,388307,Anand
"college of agriculture aau, vaso(388315)",1,"College of agriculture AAU, VASO",388315,Anand
college of agriculture vaso(388325),1,College of agriculture vaso,388325,Anand
istar(388325),2,ISTAR,388325,Anand
sj patel english medium school(388325),1,SJ PATEL English medium school,388325,Anand
"college of agriculture,aau,vaso(388540)",1,"College of agriculture,Aau,vaso",388540,Anand
"college of agriculture vaso,aau(388560)",1,"College of agriculture vaso,AAU",388560,Anand
"college of agriculture aau, vaso(388590)",1,"College of Agriculture AAU, VASO",388590,Anand
college of agriculture aau vaso(388620),1,College of agriculture aau vaso,388620,Anand
"b.pharmacy college,rampura-kakanpur(388713)",1,"B.PHARMACY COLLEGE,RAMPURA-KAKANPUR",388713,Panch Mahals
the m.g.shah high school kankanpur(388713),1,The M.G.Shah High School Kankanpur,388713,Panch Mahals
"college of agriculture, vaso(389001)",1,"College of agriculture, vaso",389001,Panch Mahals
matlabi ahilya devi indore(389001),1,Matlabi ahilya devi indore,389001,Panch Mahals
matushri ahilya devi(389001),1,Matushri ahilya devi,389001,Panch Mahals
delhi international school(38908857),2,Delhi international school,38908857,
government science college limkheda(389140),1,Government science college limkheda,389140,Dohad
guru govind university limkheda(389140),2,Guru govind university LIMKHEDA,389140,Dohad
government engineering college(389151),4,GOVERNMENT ENGINEERING COLLEGE,389151,Dohad
"government engineering college, dahod(389180)",1,"Government Engineering college, Dahod",389180,Dohad
aryan english medium school(389858),1,Aryan ENGLISH medium school,389858,
avalon world school(390001),2,Avalon World school,390001,Vadodara
avalon world school waghodia(390001),2,Avalon world school waghodia,390001,Vadodara
avalon would school(390001),1,Avalon would School,390001,Vadodara
bhabha engg research institute(390001),1,Bhabha engg research institute,390001,Vadodara
the maharaja sayajirao university of vadodara(390001),1,the maharaja sayajirao university of vadodara,390001,Vadodara
maharaja sayajirao university(390002),1,MAHARAJA SAYAJIRAO UNIVERSITY,390002,Vadodara
st.kabir iis(390002),1,St.kabir iis,390002,Vadodara
avalon world school waghodia(390004),1,Avalon World School Waghodia,390004,Vadodara
avalon world school(390004),2,Avalon world school,390004,Vadodara
"ms university, baroda(390004)",1,"MS University, Baroda",390004,Vadodara
avalon world school(390007),1,Avalon World School,390007,Vadodara
central university of gujarat(390007),1,Central university of gujarat,390007,Vadodara
kj polytechnic(390007),1,KJ Polytechnic,390007,Vadodara
st kabir iis(390007),1,St Kabir IIS,390007,Vadodara
tejas vidyalaya(390007),1,Tejas Vidyalaya,390007,Vadodara
avalon world school(390009),2,Avalon World School,390009,Vadodara
"avalon world school, waghodia(390009)",2,"Avalon World School, Waghodia",390009,Vadodara
"kendriya vidyalaya no.4 ongc , vadodara,gujarat(390009)",1,"Kendriya Vidyalaya No.4 ONGC , Vadodara,Gujarat",390009,Panch Mahals
piph(390009),1,PIPH,390009,Vadodara
parul institute of public health(390009),1,Parul Institute of Public Health,390009,Vadodara
svnit(390011),1,SVNIT,390011,Vadodara
gujarat public school(390012),1,Gujarat public school,390012,Vadodara
st kabir iis(390012),1,St Kabir iis,390012,Vadodara
st. kabir indian international school(390012),1,St. Kabir Indian International school,390012,Vadodara
st.kabir iis(390012),1,St.Kabir IIS,390012,Vadodara
avalon world school waghodia(390013),2,Avalon world school Waghodia,390013,Vadodara
avalon world school waghodiya(390013),1,Avalon world school Waghodiya,390013,Vadodara
podar world school maneja(390013),1,Podar world school maneja,390013,Vadodara
avalon world school waghodia(390014),1,Avalon World School Waghodia,390014,Vadodara
avalon world school(390014),1,Avalon world school,390014,Vadodara
avlon world school(390014),1,Avlon world school,390014,Vadodara
reliance foundation  school(390016),1,Reliance Foundation  School,390016,Vadodara
reliance foundation school(390016),2,Reliance Foundation School,390016,Vadodara
avalon world school(390017),3,AVALON WORLD SCHOOL,390017,Vadodara
piph(390018),1,PIPH,390018,Vadodara
...(390019),2,...,390019,Vadodara
avalon(390019),1,Avalon,390019,Vadodara
avalon world school waghodia(390019),12,Avalon World School Waghodia,390019,Vadodara
"avalon world school, waghodia(390019)",4,"Avalon World School, Waghodia",390019,Vadodara
"avalon world school , waghodiya(390019)",1,"Avalon World school , Waghodiya",390019,Vadodara
"avalon world school ,waghodia(390019)",1,"Avalon World school ,Waghodia",390019,Vadodara
avalon world school(390019),29,Avalon world school,390019,Vadodara
avalon world school wagodia(390019),1,Avalon world school wagodia,390019,Vadodara
avlon world school(390019),5,Avlon World School,390019,Vadodara
bapat prathmik shala(390019),3,Bapat prathmik shala,390019,Vadodara
bapod prathmik shada(390019),3,Bapod prathmik shada,390019,Vadodara
bhabha university(390019),1,Bhabha university,390019,Vadodara
dps(390019),1,DPS,390019,Vadodara
delhi public school(390019),3,Delhi Public School,390019,Vadodara
delhi public school harni(390019),1,Delhi Public School Harni,390019,Vadodara
dps harni(390019),1,Dps harni,390019,Vadodara
istar(390019),2,ISTAR,390019,Vadodara
lal bhabur sastire(390019),1,Lal bhabur sastire,390019,Vadodara
shaneen kids school cbse(390019),1,Shaneen Kids School CBSE,390019,Vadodara
the  maharaja sayajirao university of baroda(390019),1,The  Maharaja Sayajirao University of Baroda,390019,Vadodara
the m. s. university of baroda(390019),1,The M. S. University of Baroda,390019,Vadodara
vandana vidyalaya(390019),2,Vandana vidyalaya,390019,Vadodara
બાપોદ પામિકશાળા(390019),1,બાપોદ પામિકશાળા,390019,Vadodara
બાપોદ પ્રાથમિક  શાળા(390019),1,બાપોદ પ્રાથમિક  શાળા,390019,Vadodara
બાપોદ પ્રાથમીક શાળા(390019),1,બાપોદ પ્રાથમીક શાળા,390019,Vadodara
amanda vidya vihar(390020),1,Amanda Vidya Vihar,390020,Vadodara
avalon world school(390020),1,Avalon World School,390020,Vadodara
bundelkhand university(390020),1,Bundelkhand University,390020,Vadodara
gujrat public school(390020),1,Gujrat public school,390020,Vadodara
st kabir indian international school(390020),1,St Kabir Indian International school,390020,Vadodara
st.kabir iis(390020),1,St.Kabir IIS,390020,Vadodara
st.kabir.iis(390020),1,St.Kabir.IIS,390020,Vadodara
m.s.university(390020),1,m.s.university,390020,Vadodara
anand vidya vihar(390021),1,Anand Vidya Vihar,390021,Vadodara
avalon world school(390021),1,Avalon World School,390021,Vadodara
st.kabir indian international school(390021),1,St.kabir Indian International school,390021,Vadodara
avalon  world school(390022),1,Avalon  world school,390022,Vadodara
avalon world school(390022),1,Avalon world school,390022,Vadodara
reliance foundation school(390023),4,Reliance Foundation School,390023,Vadodara
reliance foundation(390023),1,Reliance foundation,390023,Vadodara
vishyani vidhyalaya(390024),1,Vishyani vidhyalaya,390024,Vadodara
avalon world school(390025),13,AVALON WORLD SCHOOL,390025,Vadodara
aevlo world school(390025),1,Aevlo world school,390025,Vadodara
aevlon world school(390025),1,Aevlon world school,390025,Vadodara
avalon world school waghodia(390025),12,Avalon World School Waghodia,390025,Vadodara
avalon world school wahogdia(390025),1,Avalon World School wahogdia,390025,Vadodara
avalon school(390025),1,Avalon school,390025,Vadodara
avalon wold school waghodiya(390025),1,Avalon wold school waghodiya,390025,Vadodara
avalon world school baroda(390025),1,Avalon world school baroda,390025,Vadodara
avalone world school(390025),1,Avalone world school,390025,Vadodara
avlon world school waghodia(390025),2,Avlon world school Waghodia,390025,Vadodara
avlon world school vaghodia(390025),1,Avlon world school vaghodia,390025,Vadodara
school avalon world school waghodia(390025),1,School Avalon world school waghodia,390025,Vadodara
